classe,roll_belt,pitch_belt,yaw_belt,total_accel_belt,kurtosis_roll_belt,kurtosis_picth_belt,skewness_roll_belt,skewness_roll_belt.1,max_roll_belt,max_picth_belt,max_yaw_belt,min_roll_belt,min_pitch_belt,min_yaw_belt,amplitude_roll_belt,amplitude_pitch_belt,var_total_accel_belt,avg_roll_belt,stddev_roll_belt,var_roll_belt,avg_pitch_belt,stddev_pitch_belt,var_pitch_belt,avg_yaw_belt,stddev_yaw_belt,var_yaw_belt,gyros_belt_x,gyros_belt_y,gyros_belt_z,accel_belt_x,accel_belt_y,accel_belt_z,magnet_belt_x,magnet_belt_y,magnet_belt_z,roll_arm,pitch_arm,yaw_arm,total_accel_arm,var_accel_arm,avg_roll_arm,stddev_roll_arm,var_roll_arm,avg_pitch_arm,stddev_pitch_arm,var_pitch_arm,avg_yaw_arm,stddev_yaw_arm,var_yaw_arm,gyros_arm_x,gyros_arm_y,gyros_arm_z,accel_arm_x,accel_arm_y,accel_arm_z,magnet_arm_x,magnet_arm_y,magnet_arm_z,kurtosis_roll_arm,kurtosis_picth_arm,kurtosis_yaw_arm,skewness_roll_arm,skewness_pitch_arm,skewness_yaw_arm,max_roll_arm,max_picth_arm,max_yaw_arm,min_roll_arm,min_pitch_arm,min_yaw_arm,amplitude_roll_arm,amplitude_pitch_arm,amplitude_yaw_arm,roll_dumbbell,pitch_dumbbell,yaw_dumbbell,kurtosis_roll_dumbbell,kurtosis_picth_dumbbell,skewness_roll_dumbbell,skewness_pitch_dumbbell,max_roll_dumbbell,max_picth_dumbbell,max_yaw_dumbbell,min_roll_dumbbell,min_pitch_dumbbell,min_yaw_dumbbell,amplitude_roll_dumbbell,amplitude_pitch_dumbbell,total_accel_dumbbell,var_accel_dumbbell,avg_roll_dumbbell,stddev_roll_dumbbell,var_roll_dumbbell,avg_pitch_dumbbell,stddev_pitch_dumbbell,var_pitch_dumbbell,avg_yaw_dumbbell,stddev_yaw_dumbbell,var_yaw_dumbbell,gyros_dumbbell_x,gyros_dumbbell_y,gyros_dumbbell_z,accel_dumbbell_x,accel_dumbbell_y,accel_dumbbell_z,magnet_dumbbell_x,magnet_dumbbell_y,magnet_dumbbell_z,roll_forearm,pitch_forearm,yaw_forearm,kurtosis_roll_forearm,kurtosis_picth_forearm,skewness_roll_forearm,skewness_pitch_forearm,max_roll_forearm,max_picth_forearm,max_yaw_forearm,min_roll_forearm,min_pitch_forearm,min_yaw_forearm,amplitude_roll_forearm,amplitude_pitch_forearm,total_accel_forearm,var_accel_forearm,avg_roll_forearm,stddev_roll_forearm,var_roll_forearm,avg_pitch_forearm,stddev_pitch_forearm,var_pitch_forearm,avg_yaw_forearm,stddev_yaw_forearm,var_yaw_forearm,gyros_forearm_x,gyros_forearm_y,gyros_forearm_z,accel_forearm_x,accel_forearm_y,accel_forearm_z,magnet_forearm_x,magnet_forearm_y,magnet_forearm_z
E,9.43,4.77,-91.7,3,-1.070393,-1.169459,0.415333,0.491951,-91.7,5,-1.1,-92.2,1,-1.1,0.5,4,1.6,1.1,6.2,38.2,4.8,0.6,0.4,-92,0.2,0.03,-0.1,0.05,0.23,-18,0,-20,13,537,-431,81,-37.2,30.4,10,13.5183,75.8116,6.1186,37.4377,-14.164,14.332,205.4059,61.8535,19.6353,385.5468,-4.38,1.72,-0.98,17,93,-2,681,-53,287,-0.86673,-0.24111,-0.4553,-0.61686,-0.83376,-0.82344,1.8,83.5,23,-44.9,12.4,10,46.72,71.1,13,-134.9,3.6,-21.9,2.0917,-0.4939,-1.4628,-0.1992,48.4,140.1,2.1,-123.3,-37.2,2.1,171.66,177.25,3,21.5681,4.9814,93.6344,8767.3948,1.0973,38.8968,1512.9591,43.1733,47.3747,2244.3634,-0.14,0.18,0.07,1,-27,-6,-607,185,-22,172,48.4,-160,-1.3232,-0.648,0.3225,-0.7184,48.4,-72.9,-1.3,22.7,-160,-1.3,25.7,87.1,24,58.55814,-145.13953,71.79852,5155.02769,33.46279,8.2333,67.78715,-100.77442,25.3973,645.0229,-0.55,4.11,1.1,-97,87,-192,-596,-64,417
E,7.1,5.52,-92.1,3,-0.768469,-0.983394,0.688946,-0.200726,-92.1,6,-0.8,-93.4,1,-0.8,1.3,5,1.9,-3,4.8,22.9,4.4,1.2,1.5,-92.9,0.4,0.14,0,0.06,0.54,-5,-1,-32,14,564,-396,138,-32.9,-61.4,36,34.2474,89.2795,19.5142,380.8031,-16.4327,17.6541,311.6665,46.1627,51.6242,2665.0589,-2.47,1.32,-0.44,38,-39,-353,484,-290,-397,-1.77993,-0.74804,-0.06791,-0.15697,-0.83032,-0.63653,4.4,95.9,36,-40.1,-61.4,11,44.45,157.3,25,-140.6,-8.5,-14.1,1.9916,2.0909,-1.3939,0.5354,66.6,138.4,2,-53.3,-14.1,2,119.88,152.58,4,19.3462,47.9996,78.8578,6218.5467,20.2216,23.9432,573.2775,58.647,30.3634,921.9368,0.03,-0.13,-0.26,-3,-35,-5,-575,262,-46,141,15.2,106,-0.3602,-1.2879,-0.1416,0.6954,48.5,174,-0.4,15.2,-180,-0.4,33.3,354,41,45.20666,-32.02273,156.074,24359.09249,34.56591,8.35166,69.75021,-32.54773,119.15117,14197.00209,-0.19,3.2,0.97,57,350,-187,-455,731,612
E,-3.09,5.37,-92.9,1,-0.580337,-0.296376,-0.712539,-0.104399,-91.2,5,-0.6,-92.9,1,-0.6,1.7,4,1.1,7.8,4.9,24.3,5.6,0.5,0.3,-91.9,0.5,0.28,-0.1,-0.02,-0.43,-12,3,-5,5,587,-349,81.8,-6.81,80.2,23,171.7959,125.658,26.8607,721.4976,-29.2404,9.7303,94.679,-18.6868,56.5121,3193.6145,2.18,-0.92,-0.13,-146,175,22,99,307,574,-0.34389,-1.36799,-1.57804,0.4,0.48504,-0.008,-6.8,80.2,50,-43.5,-77.8,12,36.69,158,38,91,37.9,51.1,-0.7661,-0.0605,-0.7236,0.1866,38.3,152.9,-0.8,-25.5,-7.2,-0.8,63.77,160.14,15,27.4567,13.1238,84.7022,7174.4555,16.0935,18.8251,354.3861,71.9875,37.4584,1403.1348,0.13,0.96,-0.07,53,113,70,-190,557,98,-155,30.1,-91.8,-1.7207,-1.096,-0.1267,-0.8071,40.5,180,-1.7,-3.5,-174,-1.7,43.97,354,30,83.07143,68.9,141.0347,19890.78571,19.8984,16.9668,287.87235,39.362,116.73724,13627.58281,-0.59,-3.21,-1.87,-9,-154,-247,-42,-636,-25
E,2.19,7.96,-93.2,3,-0.313326,-0.15095,-0.646715,1.362688,-93.1,4,-0.3,-93.5,3,-0.3,0.4,1,0.2,1.7,0.6,0.4,8.2,0.6,0.3,-93.3,0.1,0.01,-0.02,0,-0.03,-17,6,20,10,608,-310,147,-22.5,-63.3,48,123.4073,104.4204,25.5523,652.9217,-19.0255,15.3777,236.4743,24.5302,65.7938,4328.8285,0.43,-0.61,0.08,75,-126,-447,378,-392,-416,-1.12269,-1.51655,-0.79505,0.6507,-0.01247,0.14527,8.4,117,49,-35.7,-65.2,11,44.09,182.2,38,-81.5,14,-73.6,-0.9497,-1.1359,0.1733,0.6328,16.2,121.4,-0.9,-39.6,-88.2,-0.9,55.78,209.56,7,3.6947,-87.4581,30.8099,949.2489,-12.1577,15.8742,251.9903,-9.4397,71.0596,5049.4663,0.11,0.11,0.05,10,-52,-48,-606,169,-177,147,38,125,-1.2326,-0.8344,-0.2526,-0.6876,38,125,-1.2,13.1,102,-1.2,24.9,23,34,3.07398,144.02041,2.61797,6.85374,28.30816,8.01844,64.29535,117.08163,7.12927,50.82653,-0.02,-0.16,-0.11,-58,255,-200,-564,719,725
E,139,21.5,10.8,23,-0.966623,-0.990604,-0.307666,-0.578042,10.8,25,-1,2.5,19,-1,8.34,6,3.7,135.9,4.7,21.6,25.5,1.8,3.1,6.5,2.3,5.23,-0.08,-0.08,-0.84,-54,70,-210,-1,525,-459,10.5,30.6,-80.4,14,152.08,-10.9094,50.1314,2513.1605,-11.7102,43.0972,1857.3668,-26.0756,65.0541,4232.0402,-1.59,0.21,0.28,10,19,132,-415,310,504,-1.61621,0.27977,-0.57588,-0.22453,1.35517,0.87963,37.3,118,49,-77.9,-80.4,9,115.2,198.4,40,-14.7,12.9,137.4,0.8093,0.9378,-0.5164,-0.9815,31.1,137.4,0.8,-7,84.9,0.8,38.08,52.51,12,1.8861,-36.0602,12.1844,148.4592,13.058,7.4618,55.6784,117.5304,11.5084,132.4432,0.9,-0.18,-0.43,15,-17,114,452,-586,-68,117,6.09,102,-1.4581,-1.11,0.3814,0.5184,41.2,117,-1.5,-10.1,83.8,-1.5,51.3,33.2,43,16.27796,119.12,3.2112,10.31184,11.6552,18.70835,350.00254,96.136,10.71649,114.84317,0.37,-2.33,-0.3,15,397,-146,-359,781,688
E,139,21.4,11.9,23,-1.346317,-0.939904,-0.361331,-0.352626,13.4,25,-1.3,7.1,19,-1.3,6.28,6,2.7,136.5,4.3,18.8,24.8,1.7,2.8,10.6,2.1,4.34,-0.18,-0.13,-0.82,-46,66,-208,4,513,-468,21.7,9.01,-133,12,81.5301,17.6219,35.4991,1260.1896,-11.6992,37.3665,1396.2546,-100.5688,45.9665,2112.9235,-1.73,0.42,0.33,3,40,112,-341,358,505,-0.8105,9.16615,-0.1599,-0.8131,3.04295,0.88275,24.1,75.2,37,-86.2,-133,5,110.3,208.2,32,-3.1,19.7,137.1,0.2212,0.2294,0.0737,-0.7224,39.9,137.7,0.2,-10.3,76.4,0.2,50.24,61.31,10,2.8506,-38.2308,17.9112,320.8096,13.2563,10.8676,118.1045,113.7124,14.9569,223.7092,0.47,-0.37,-0.18,19,-3,95,463,-583,-83,135,23.7,137,-0.5877,6.8727,0.777,-2.7672,55.2,172,-0.6,-10.7,-179,-0.6,65.9,351,44,40.92021,135.89583,8.73301,76.26551,11.93708,20.71632,429.16584,89.80208,79.37774,6300.82489,1.14,-4.69,-0.36,-18,413,-132,-612,607,578
E,147,11.7,4.74,26,-0.393918,-1.326371,0.345448,0.231409,4.7,27,-0.4,-1.6,17,-0.4,6.33,10,10.7,130.7,10.8,115.9,15.3,1.4,2.1,0.6,1.6,2.53,0.16,0.1,-0.08,-14,52,-248,41,451,-543,-52.9,-26.7,-12.4,15,5.343,-41.6652,3.6453,13.2881,-9.8874,8.1409,66.2739,-47.6587,15.4175,237.6994,-1.57,-0.14,0.71,88,-109,-49,718,2,135,-0.88505,-0.23566,-1.0338,-0.63571,0.95532,-0.52407,-1.2,-12.4,15,-26.7,-62.7,7,25.49,50.3,8,126,27.2,14.7,-2.0851,-2.0851,1.0312,-1.0312,27.2,14.7,-2.1,27.2,14.7,-2.1,0,0,4,0,125.9932,0,0,27.1869,0,0,14.7001,0,0,-0.02,-0.08,0.05,11,39,6,-360,504,-31,-102,62.7,-144,-1.221,-0.5442,0.3396,-1.1527,89.8,85.6,-1.2,62.1,-145,-1.2,27.7,230.6,46,9.40531,33.3413,81.23192,6598.62426,72.0913,8.07297,65.17281,-12.11304,79.23442,6278.0936,0.39,-1.51,0.03,-445,-92,5,-638,18,325
E,141,8.92,42.6,21,-1.276292,-0.460422,-0.029284,0.831447,42.6,22,-1.3,32.9,16,-1.3,9.7,6,3.1,130.4,4.9,23.6,9.3,0.7,0.5,37.5,3.1,9.81,-0.03,0.06,0.34,-26,35,-204,38,552,-412,-44.7,-11,-45,12,5.046,-41.1114,2.6537,7.042,-9.4641,7.0697,49.9801,-49.9455,9.8205,96.4425,-1.19,0.05,0.2,-19,-77,88,479,81,492,0.62468,0.90284,-1.00845,-1.23256,1.30033,-0.44233,-2.8,-22.7,15,-28,-59.1,8,25.25,36.4,7,126,27.2,14.7,NA,-2.0976,NA,-1.0356,27.2,14.7,NA,27.2,14.7,NA,0,0,4,0,125.9932,0,0,27.1869,0,0,14.7001,0,0,-0.02,-0.08,0.05,11,39,6,-360,504,-31,98.6,81.1,67.4,-1.2315,20.3909,0.3053,-3.1379,85,162,-1.2,56.5,-174,-1.2,28.5,336,37,9.90433,81.17727,66.30439,4396.27203,68.50909,9.36075,87.62364,55.84545,42.84545,1835.7323,0.06,-1.93,-0.8,-349,81,35,-683,444,558
E,144,9.1,53.8,23,-1.570327,0.211359,-0.20493,1.02486,55.3,23,-1.6,53.8,17,-1.6,1.5,6,2.9,135.1,4.4,19.8,8.5,0.3,0.1,54.7,0.5,0.29,-0.02,0.11,0.33,-21,59,-215,35,539,-436,-58.9,-31.5,-2.57,20,5.9173,-41.945,7.2724,52.8872,-15.1425,9.5319,90.8568,-38.8585,18.6826,349.0388,-1.11,-0.14,0.56,123,-122,-100,727,-28,48,-1.49526,-1.13737,2.76346,-0.35373,0.58857,1.2439,-4.6,-2.6,20,-31.5,-58,9,26.91,55.43,11,-98.3,-56.9,-13.1,3.5297,2.6034,-0.6423,-0.4014,-39.8,-5.8,3.5,-86.7,-33.1,3.5,46.84,27.31,6,1.4865,-94.5943,7.5885,57.5861,-59.0139,7.9094,62.5583,-17.3555,4.8069,23.1064,-0.02,1.08,-0.1,-33,-51,-8,-431,440,-32,97.6,10.1,68.9,-1.1363,3.9036,0.3784,2.1262,73.5,106,-1.1,10.1,68,-1.1,63.4,38,15,53.61795,106.165,7.48642,56.04644,36.9,19.63026,385.34718,73.8025,9.32462,86.94846,-0.39,1.01,0.2,-124,79,10,-152,732,504
E,139,7.76,58.5,20,-0.692571,-0.598626,-0.779866,-0.447756,59.2,27,-0.7,47.3,20,-0.7,11.9,7,3.6,150.6,5.1,26.2,6.2,0.7,0.5,55.3,3.7,13.94,-0.02,0.1,-0.84,-31,55,-188,45,574,-395,-39.7,-5.2,-47.7,12,77.9464,-61.3042,14.8637,220.931,-25.1863,7.9342,62.9515,-3.0708,25.9661,674.2373,2.14,-0.95,0.75,-66,-76,52,432,106,523,0.07443,-1.30867,-1.60495,1.10356,-0.13714,0.02631,-5.2,35.4,33,-32.1,-47.7,8,26.9,83.1,25,0,-86.2,-70.9,3.2656,0.9889,-1.6673,-0.9029,79.3,126.4,3.3,-103.8,-135.2,3.3,183.1,261.58,1,2.2301,70.3376,46.641,2175.3843,25.4491,39.2026,1536.8469,31.8134,57.2789,3280.8759,0.18,-0.05,-0.16,-7,0,-6,-292,537,9,-43.8,35.3,-137,-1.4083,-0.1644,0.1532,-1.1118,44.7,-27.5,-1.4,9.5,-137,-1.4,35.17,109.5,33,39.16312,23.66708,27.06533,732.53194,26.06292,11.93349,142.40811,-56.76458,34.80223,1211.1951,0.87,-2.1,-0.23,-314,-76,37,-700,313,545
E,155,7.5,47.2,26,-1.165101,-1.14279,0.441779,-0.199656,47.9,27,-1.2,42.9,18,-1.2,5,9,6.3,146.3,7.2,52.5,11.3,1.8,3.1,44.8,1.5,2.33,0.35,0.02,-0.21,-20,58,-244,39,440,-543,-36.9,15.9,-74.6,28,1.2653,-47.888,3.6062,13.0043,31.244,4.1312,17.067,-102.838,8.0081,64.1302,-3.02,0.64,0.46,-262,-26,92,57,199,634,5.50673,4.41716,1.27607,-2.40006,2.11434,-1.12917,34.5,-74.6,33,15.9,-111,28,18.6,36.4,5,41.8,-103.9,30.9,8.9336,5.7918,-2.3867,2.0773,-40.8,58.6,8.9,-103.9,-45.9,8.9,63.09,104.51,2,11.0567,-95.3879,22.2627,495.6289,-55.6868,10.3188,106.4776,-8.9087,18.4901,341.8827,0.18,1.24,-0.2,-17,8,6,-335,515,1,42.2,20.2,-33.3,-1.4536,-1.5069,-0.1834,-0.1768,51.6,-33.3,-1.5,18.7,-176,-1.5,32.9,142.7,17,106.95061,-5.924,39.95628,1596.5043,37.216,11.38707,129.66545,-95.928,49.99832,2499.83226,0.1,0.03,-0.07,-60,149,30,-57,700,485
E,136,12,49.8,20,0.664864,-1.32907,-1.221331,-0.341557,51.3,26,0.7,47.6,20,0.7,3.7,6,4,146.1,6.2,38.8,8.8,1.7,2.8,50.3,1,1.03,0.02,0.11,-0.64,-27,79,-182,23,583,-376,-75.6,-24.1,39.9,40,96.7006,-52.3344,15.2439,232.3765,-14.1291,11.8237,139.7991,-9.3809,35.2746,1244.3007,-0.64,-0.1,0.67,138,-203,-309,559,-210,-351,-0.11035,-1.28352,-1.13626,1.03991,-0.20955,0.27462,13.2,39.9,40,-24.8,-70.5,9,38,110.4,31,109.9,40.7,-22.5,2.2346,0.2344,-1.3207,-0.7315,40.7,18.3,2.2,-80,-136.7,2.2,120.75,155.06,4,0.6411,58.2336,90.4577,8182.5978,3.1755,26.5273,703.7,-43.642,39.9415,1595.3236,0.19,0.34,-0.39,16,36,-9,-201,579,9,-56,33.1,-148,-1.0129,-1.3757,-0.4553,-0.3996,50.7,-33.6,-1,20.7,-148,-1,30,114.4,37,31.05544,4.91875,35.42216,1254.72922,38.69063,9.59679,92.0983,-79.77813,39.84313,1587.47467,0.88,-2.28,-0.2,-346,-103,19,-666,142,374
E,139,6.95,55.3,20,2.397153,-0.424625,-1.574365,0.481487,58.6,20,2.4,55.3,15,2.4,3.3,5,1.7,130.7,3.4,11.9,6.4,0.4,0.2,57.6,0.7,0.51,-0.11,0.19,0.49,-22,52,-189,48,567,-382,-44,0.66,-47.9,14,148.2404,-62.8822,12.6794,160.7679,-18.5522,7.1274,50.7992,7.3427,30.9464,957.6796,2.63,-1.11,0.89,-100,-72,66,406,80,533,0.94253,-1.34122,-1.63215,1.44317,-0.32126,-0.00311,0.7,44.5,41,-24.1,-47.9,8,24.76,92.4,33,-105.7,-46.5,-20.4,1.2406,0.8768,-0.9068,-0.0727,15.5,54.5,1.2,-127.9,-114.9,1.2,143.43,169.4,12,10.8919,-42.6553,92.0107,8465.9655,-40.6056,28.8371,831.5776,-24.8865,34.5265,1192.0787,0.16,-0.06,-0.13,-53,-103,-24,-505,361,-23,-72.9,7.21,175,-0.4591,-1.9743,0.7731,-0.3293,34.9,179,-0.5,-15.8,-180,-0.5,50.7,359,47,40.2101,-69.56444,4.01487,16.11916,1.078,14.78209,218.51024,28.4,167.74404,28138.06364,-0.69,2.26,0.13,-382,-256,-12,-478,-311,90
E,135,8.35,55.2,19,-0.856635,-0.446096,0.82674,0.577494,59.3,22,-0.9,54.5,17,-0.9,4.8,5,1.6,135.5,3.6,12.9,9.1,1.2,1.5,56.2,1.7,2.89,0.16,0.11,0.16,-18,59,-173,40,592,-352,-66.6,-20.4,0.59,21,40.104,-76.9889,6.9204,47.8915,-20.7778,1.1664,1.3604,25.8589,14.178,201.0148,3.07,-1.08,0.51,98,-132,-123,729,-79,26,1.99727,-1.09477,-1.19889,1.05411,-0.4363,-0.20572,-17,43.3,41,-22.5,-2.6,20,5.5,45.93,21,-114.1,-38.6,-17.8,0.1794,0.1655,-0.5735,-0.1121,38,32,0.2,-123.3,-127.8,0.2,161.32,159.82,5,1.2798,21.1756,89.2449,7964.6502,-12.086,37.5049,1406.6205,-52.1993,34.3391,1179.1716,0.14,-0.06,-0.34,-17,-41,-8,-395,473,-20,-74.3,-0.24,175,-0.8822,-2.0657,0.6494,0.1309,41.6,180,-0.9,-17.1,-179,-0.9,58.7,359,52,57.03737,-73.22667,5.76366,33.21973,3.31667,18.08342,327.00999,-4.33333,167.61306,28094.13636,-0.48,1.67,0.08,-422,-280,-19,-423,-385,50
E,129,9.72,55.6,17,-0.914465,-1.409735,-0.710506,0.324531,61.4,28,-0.9,55.4,16,-0.9,6,12,16.5,142.2,10.4,108.1,6.7,1.5,2.1,59.4,1.9,3.69,-0.06,0.14,-0.13,-20,59,-151,21,611,-275,-80.1,-18,34.3,34,110.9349,-62.9569,14.318,205.0053,-13.062,7.614,57.9731,-5.8129,41.7242,1740.9071,1.04,-0.63,0.61,141,-157,-254,593,-146,-341,-0.29945,-1.15688,-1.21916,1.05819,-0.54089,0.05166,4.3,38.6,42,-19.7,-85.4,8,24.02,124,34,126.8,24.1,18,1.6457,1.4531,-0.9465,0.6454,126.5,148,1.6,-130,-69.4,1.6,256.48,217.41,2,2.3059,72.4314,67.0123,4490.6514,25.3314,52.3107,2736.4116,25.4735,39.401,1552.4388,0.19,-0.1,-0.21,4,16,3,-251,553,18,-72.1,-14.4,174,-1.2223,2.6166,-0.2053,1.7993,58.3,179,-1.2,-14.4,-179,-1.2,72.7,358,57,155.71373,-33.0649,42.98257,1847.5016,24.56745,23.55173,554.68417,-91.80784,100.74346,10149.24554,0.14,-0.1,0.02,-387,-406,-50,-271,-538,-40
E,133,7.5,50.4,17,1.880763,-0.541257,-1.627703,-0.242378,55.4,18,1.9,50.4,16,1.9,5,2,0.4,131.3,1.5,2.3,8,1.1,1.3,53.9,1.2,1.45,-0.18,0.22,-0.21,-8,48,-162,64,590,-345,-60.3,10.1,-81.7,27,64.4077,-65.26,9.0383,81.6902,-9.249,9.4497,89.2965,-19.7598,36.4952,1331.8989,2.7,-0.9,0.59,-238,-89,62,-29,123,676,-0.93483,-1.32042,-1.4213,0.74037,-0.11407,0.18554,10.1,33.1,34,-17.9,-81.7,11,28,114.8,23,-111.7,-43.6,11.9,0.3628,2.2104,0.6217,-0.6422,114.6,14.7,0.4,-118.5,-94.6,0.4,233.19,109.3,9,11.6513,-67.4135,77.0346,5934.3318,-23.0024,52.7402,2781.5274,-22.7611,21.2581,451.9054,0.02,0.43,-0.18,-39,-83,11,-478,398,4,4.38,55.4,-76.4,-1.5415,-1.2852,-0.0004,0.8059,60.5,179,-1.5,-14.2,-180,-1.5,74.7,359,20,102.09231,-57.26675,24.0904,580.34737,24.1235,26.50752,702.64842,-47.01,149.63025,22389.21221,-1.16,2.25,-0.59,-151,121,28,-513,720,621
E,130,7.61,42,18,-1.409621,4.582004,-0.273598,1.689577,58.6,20,-1.4,42,17,-1.4,16.6,3,0.3,131.8,1.5,2.2,5.7,1.6,2.7,51.5,5.7,32.38,0.21,0.08,-0.16,-17,59,-161,78,592,-351,-62.6,-18.2,-21.6,10,88.3816,-71.9456,8.0685,65.1004,-15.5039,2.4553,6.0286,17.5111,19.8939,395.7654,3.1,-1,0.18,29,-84,-41,689,5,227,1.43139,-1.14371,-1.08355,0.90563,-0.37486,-0.25625,-8.3,42.9,41,-19.8,-21.6,10,11.48,64.5,31,-86.1,-61.9,-30.2,0.0557,-1.2338,-0.2745,-0.1626,-15.6,34.5,0.1,-104.9,-67.4,0.1,89.27,101.9,7,2.5664,-90.045,19.9395,397.5834,-55.7179,20.6118,424.8447,-15.5273,27.7723,771.3013,0,0.35,-0.13,-39,-51,-20,-440,425,53,-73.5,19.2,-171,-1.0397,-1.7387,0.5868,0.5141,56.2,179,-1,-15.9,-179,-1,72.1,358,43,101.95489,-67.6193,14.4001,207.36301,11.17526,23.59526,556.73638,-31.49825,159.61995,25478.52875,-0.87,2.79,0.07,-378,-197,-4,-581,-130,238
E,1.22,2.03,-87.1,3,1.276937,14.473782,1.598422,-3.992335,-86.4,3,1.3,-87.1,2,1.3,0.7,1,0.1,1.3,0.3,0.1,2.6,0.6,0.3,-87,0.2,0.04,-0.02,0,-0.07,-8,3,29,40,573,-423,84,-0.66,114,31,0.7397,85.7852,1.5714,2.4692,4.1509,1.274,1.6231,121.8704,1.8738,3.5112,-1.56,0.67,-0.31,-212,208,-67,-265,272,588,3.54305,6.25063,2.86576,-1.56804,-2.11,-1.80895,5.6,124,34,-0.7,114,30,6.3,10,4,69.5,53.9,60.8,-0.2767,-0.6735,0.5895,-0.6115,57.5,109.2,-0.3,12.9,60.8,-0.3,44.62,48.41,18,9.9179,56.5345,7.1658,51.3486,32.8142,11.0165,121.364,88.642,12.6793,160.7649,-0.59,0.27,0.08,89,111,99,-118,391,373,179,12.9,10.8,-1.1409,-1.3828,-0.1284,0.0493,18.8,10.8,-1.1,12.9,-89.9,-1.1,5.9,100.7,35,23.34032,-65.46296,167.58706,28085.42313,16.03148,1.66935,2.78673,-41.3213,33.04456,1091.94319,-0.05,-1.62,-0.48,233,208,152,325,77,-148
E,1.59,3.28,-87.8,3,-1.588218,4.314108,-0.246573,-2.479832,-87.8,3,-1.6,-88.5,2,-1.6,0.7,1,0.1,1.6,0.2,0.1,3.8,0.6,0.4,-88.1,0.2,0.06,0.02,0,0,-8,3,28,43,567,-426,109,-33.6,-14.1,28,136.178,107.9481,20.7914,432.2837,-24.1838,8.2186,67.546,-12.5225,45.0952,2033.5762,3.1,-1.32,-0.07,151,86,-207,724,-135,-123,-0.79653,-1.50146,-0.91266,0.64523,0.26606,0.65898,-8.7,54.2,54,-33.9,-69.8,18,25.22,124,36,60.2,40.4,81,-0.8686,-1.0605,0.045,0.2862,58.1,102.2,-0.9,21.3,55.7,-0.9,36.83,46.5,15,5.6965,62.5675,7.8637,61.8377,40.0192,10.3169,106.4374,78.1739,13.896,193.0995,0.16,-0.19,-0.13,57,82,105,-268,313,375,-179,22.7,-55.2,0.3209,-0.8977,0.5925,-0.4282,22.7,61.5,0.3,13.7,-55.2,0.3,9,116.7,23,57.66026,-130.38462,123.61549,15280.79035,16.83654,2.13817,4.57178,18.81,33.62595,1130.70475,-0.72,3.79,1.66,78,-59,203,418,-834,148
E,0.93,3.34,-88.6,3,-0.439374,3.06245,-0.745371,0.128904,-87.7,4,-0.4,-88.6,2,-0.4,0.9,2,0.2,1.2,0.5,0.3,2.3,1,0.9,-88,0.3,0.07,0,0,-0.02,-12,5,30,27,587,-414,63.8,-24.1,46,15,177.0965,89.5412,29.9355,896.1317,-27.7608,10.4233,108.646,5.6324,50.1412,2514.1429,-2.15,0.71,-0.11,40,137,49,531,24,454,-1.4032,-1.42047,-0.575,0.00646,-0.49795,0.9765,-12.9,57.3,55,-43.4,-75.1,15,30.5,132.4,40,42.5,35.8,99.9,-1.0734,-1.2082,-0.1575,0.109,56.5,99.9,-1.1,31.6,58.5,-1.1,24.92,41.42,13,3.4549,59.4087,8.8457,78.2462,45.5181,7.1883,51.6722,77.2461,12.2185,149.2907,0.05,-0.11,-0.11,45,53,108,-294,284,378,-177,13.2,5.25,-0.4768,-1.0338,-0.5978,0.4255,21.5,5.3,-0.5,9,-108,-0.5,12.46,113.25,32,23.81255,117.15686,128.7926,16587.5349,16.93216,3.26955,10.68994,-63.12294,34.58821,1196.34435,-0.61,-3.2,-0.18,136,215,187,413,-29,-69
E,1.35,3.27,-88.7,3,-0.355147,NA,0.112545,NA,-88.5,3,-0.4,-88.7,3,-0.4,0.2,0,0,1.4,0.1,0,3.4,0.1,0,-88.6,0.1,0,0.02,0,-0.02,-8,3,28,37,575,-416,142,-32.4,-73.2,49,88.2859,80.6622,30.555,933.6069,-28.9311,12.8722,165.6936,14.1796,44.2101,1954.5366,-1.91,0.63,0,111,20,-465,367,-187,-501,-1.53831,-0.84236,1.83497,-0.14264,-0.8642,1.66526,-12.2,54,49,-48.5,-73.2,13,36.3,127.2,36,82.2,17.8,71.7,-0.2369,-1.0139,0.4214,0.7074,35.4,115.2,-0.2,8.2,67.7,-0.2,27.23,47.4,4,0.7495,67.2474,17.0521,290.774,19.044,6.5824,43.3276,85.415,15.0737,227.2173,-0.34,0.14,0.1,7,29,26,-485,191,283,-76.9,39.4,164,-1.0809,-0.4742,0.3756,0.0364,43.1,165,-1.1,39.4,162,-1.1,3.7,3,36,0.11818,-77.22889,0.88256,0.77892,41.14,1.15786,1.34064,163.17778,0.74739,0.55859,-0.21,-0.21,0.3,-185,200,226,-1270,1450,-955
